<<<<<<< HEAD
index,Date file created,Month of intercept,Time of intercept,Data sampling period,Sub region of trip,Kind of day,Fish target species,Mode of fishing,Collapsed area of fishing,Distance from shore,Hours on boat,Hours fished,Catch fish,Number of fish avail for inspection,County of intercept,State of intercept,Area of fishing,Angler age,Angler gender,Number in fishing party,Number of contributing fishermen,See any sea turtles while fishing?
122,18-May-18,4,1358,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,5,Yes,17,Dare,NC,Open water,39,Male,6,6,No
123,18-May-18,4,1427,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,5.5,Yes,19,Dare,NC,Open water,70,Male,6,6,No
124,18-May-18,4,1502,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,5.5,Yes,14,Dare,NC,Open water,17,Male,6,6,No
125,18-May-18,4,1533,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,6,Yes,12,Dare,NC,Open water,61,Male,3,3,No
126,18-May-18,4,1552,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,6,Yes,8,Dare,NC,Open water,50,Male,4,4,No
127,18-May-18,4,1641,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,6.5,Yes,16,Dare,NC,Open water,25,Male,5,5,No
128,18-May-18,4,1519,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,5,Yes,4,Dare,NC,Open water,62,Male,6,4,No
129,18-May-18,4,1627,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,6,Yes,12,Dare,NC,Open water,58,Male,6,6,No
130,18-May-18,4,1735,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,6.5,Yes,7,Dare,NC,Open water,37,Female,3,3,No
131,18-May-18,4,1752,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,6.5,Yes,12,Dare,NC,Open water,40,Male,5,5,No
132,17-May-19,4,1535,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,WAHOO,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,5,Yes,24,Dare,NC,Open water,53,Male,6,5,No
133,17-May-19,4,1600,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,6.5,Yes,3,Dare,NC,Open water,58,Male,4,3,No
134,17-May-19,4,1543,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,6,Yes,8,Dare,NC,Open water,75,Male,4,4,No
135,17-May-19,4,1634,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,6,Dare,NC,Open water,52,Male,6,4,"Yes, alive"
136,19-May-20,3,1653,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,6,Yes,10,Dare,NC,Open water,21,Male,6,6,No
137,18-May-18,4,1744,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7.5,Yes,26,Carteret,NC,Open water,59,Male,6,6,No
138,18-May-18,4,1757,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,6.5,Yes,20,Carteret,NC,Open water,30,Female,6,6,No
139,18-May-18,4,1628,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,6,Carteret,NC,Open water,41,Male,6,6,No
140,18-May-18,4,1651,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7.5,Yes,7,Carteret,NC,Open water,27,Male,5,5,No
141,17-May-19,4,1650,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,WAHOO,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7.5,Yes,13,Carteret,NC,Open water,64,Male,5,5,No
142,17-May-19,4,1657,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,WAHOO,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7,Yes,15,Carteret,NC,Open water,65,Male,5,5,"Yes, alive"
143,19-May-20,3,1600,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,6,No,0,Onslow,NC,Open water,23,Male,5,1,No
144,19-May-20,3,1604,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,6,No,0,Onslow,NC,Open water,20,Male,5,1,No
145,19-May-20,3,1604,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,6,No,0,Onslow,NC,Open water,24,Male,5,1,No
146,19-May-20,3,1604,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KING MACKEREL,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,6,No,0,Onslow,NC,Open water,27,Male,5,1,No
147,18-May-18,4,1610,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,6.5,Yes,5,Dare,NC,Open water,29,Male,6,5,No
148,18-May-18,4,1635,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,12,Dare,NC,Open water,53,Male,6,6,No
149,18-May-18,4,1649,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7.5,Yes,15,Dare,NC,Open water,24,Male,4,4,No
150,18-May-18,4,1657,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7.5,Yes,17,Dare,NC,Open water,21,Male,5,5,No
151,17-May-19,4,1645,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,11,Dare,NC,Open water,60,Male,5,5,No
152,17-May-19,4,1654,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,9,Dare,NC,Open water,25,Male,6,6,No
153,17-May-19,4,1621,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,25,Dare,NC,Open water,54,Male,5,5,No
154,17-May-19,4,1639,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,33,Dare,NC,Open water,37,Male,4,4,No
155,18-May-18,4,1649,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,6,Yes,15,Carteret,NC,Open water,46,Male,5,5,"Yes, alive"
156,18-May-18,4,1745,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,8,Yes,3,Dare,NC,Open water,47,Male,4,3,No
157,18-May-18,4,1840,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7,Yes,2,Dare,NC,Open water,59,Male,6,2,No
158,18-May-18,4,1500,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,5.5,Yes,2,Dare,NC,Open water,58,Male,3,2,No
159,18-May-18,4,1540,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,5.5,Yes,19,Dare,NC,Open water,52,Female,6,6,"Yes, alive"
160,18-May-18,4,1608,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,6.5,Yes,9,Dare,NC,Open water,49,Male,4,4,No
161,18-May-18,4,1616,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,7,Yes,8,Dare,NC,Open water,42,Male,6,6,No
162,18-May-18,4,1635,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,7.5,Yes,9,Dare,NC,Open water,53,Male,4,4,No
163,17-May-19,4,1345,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,6,Yes,17,Dare,NC,Open water,50,Male,6,6,No
164,17-May-19,4,1319,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8,3,Yes,12,Dare,NC,Open water,49,Male,6,6,No
165,17-May-19,4,1527,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,6,Yes,11,Dare,NC,Open water,52,Male,6,6,No
166,18-May-18,4,1642,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12,9,Yes,10,Dare,NC,Open water,47,Male,4,4,No
167,18-May-18,4,1456,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8,6,Yes,1,Dare,NC,Open water,37,Male,4,1,"Yes, alive"
168,18-May-18,4,1621,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,8.5,Yes,2,Dare,NC,Open water,65,Male,5,2,No
169,18-May-18,4,1635,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,BLUEFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,8.5,Yes,1,Dare,NC,Open water,54,Male,5,1,No
170,18-May-18,4,1445,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,7.5,Yes,8,Dare,NC,Open water,60,Male,4,4,No
171,18-May-18,4,1603,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,9,Yes,17,Dare,NC,Open water,59,Male,5,5,No
172,18-May-18,4,1636,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.5,10,Yes,11,Dare,NC,Open water,41,Male,3,3,No
173,18-May-18,4,1639,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12.5,10,Yes,7,Dare,NC,Open water,47,Male,2,2,No
174,18-May-18,4,1615,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,8,Yes,18,Dare,NC,Open water,49,Male,5,5,No
175,18-May-18,4,1655,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,8.5,Yes,12,Dare,NC,Open water,57,Male,5,5,No
176,18-May-18,4,1707,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12,9,Yes,8,Dare,NC,Open water,35,Male,4,4,No
177,18-May-18,4,1527,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10.5,9,Yes,30,Dare,NC,Open water,55,Male,3,3,No
178,18-May-18,4,1542,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,DOLPHIN,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,8.5,Yes,17,Dare,NC,Open water,60,Male,6,6,No
179,18-May-18,4,1615,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,8.5,Yes,12,Dare,NC,Open water,47,Male,6,6,No
180,18-May-18,4,1620,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,9,Yes,15,Dare,NC,Open water,53,Male,6,6,No
181,18-May-18,4,1635,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11.5,9,Yes,32,Dare,NC,Open water,43,Male,6,6,"Yes, alive"
182,18-May-18,4,1655,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,YELLOWFIN TUNA,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12,9.5,Yes,9,Dare,NC,Open water,39,Male,6,6,No
183,18-May-18,4,1652,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),10,8,Yes,19,Dare,NC,Open water,61,Male,6,6,No
184,19-May-20,3,1434,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8,5.5,Yes,12,Dare,NC,Open water,58,Male,2,2,No
185,19-May-20,3,1608,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,6,Yes,12,Dare,NC,Open water,39,Male,3,3,No
186,17-May-19,4,1445,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,6,Yes,16,Dare,NC,Open water,58,Male,5,5,No
187,17-May-19,4,1544,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),7,5,Yes,8,Dare,NC,Open water,16,Male,3,3,No
188,17-May-19,4,1704,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),12,8,Yes,13,Dare,NC,Open water,59,Male,4,4,No
189,17-May-19,4,1656,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,TUNA GENUS,Charter boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),11,8.5,Yes,16,Dare,NC,Open water,33,Male,6,6,No
190,19-May-20,3,1942,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Charter boat,Inland,not applicable,5.5,5,No,0,Craven,NC,River,41,Male,4,1,No
191,19-May-20,3,1944,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Charter boat,Inland,not applicable,5.5,5,No,0,Craven,NC,River,48,Male,4,1,No
192,17-May-19,4,1337,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Charter boat,Inland,not applicable,5,4,Yes,1,New Hanover,NC,River,46,Male,3,1,No
193,17-May-19,4,1337,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Charter boat,Inland,not applicable,5,4,Yes,1,New Hanover,NC,River,8,Male,3,1,No
194,17-May-19,4,1337,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Charter boat,Inland,not applicable,5,4,Yes,1,New Hanover,NC,River,11,Male,3,1,No
195,18-May-18,4,1511,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Charter boat,Inland,not applicable,4,3.5,Yes,4,New Hanover,NC,Other,27,Male,5,4,No
196,17-May-19,4,1447,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Charter boat,Inland,not applicable,6.5,5,Yes,8,New Hanover,NC,River,60,Female,4,4,"Yes, alive"
197,17-May-19,4,1314,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,RED DRUM,Charter boat,Inland,not applicable,5.5,4.5,Yes,8,New Hanover,NC,River,72,Male,1,1,No
198,18-May-18,4,1217,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPINY DOGFISH,Charter boat,Inland,not applicable,4,3,Yes,1,Dare,NC,Sound,12,Male,6,1,No
199,18-May-18,4,1218,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPINY DOGFISH,Charter boat,Inland,not applicable,4,3,Yes,1,Dare,NC,Sound,8,Male,6,1,No
200,19-May-20,3,1344,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPOTTED SEATROUT,Charter boat,Inland,not applicable,6,5,No,0,Brunswick,NC,River,31,Male,1,1,No
201,19-May-20,3,1521,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,SPOTTED SEATROUT,Charter boat,Inland,not applicable,6.5,5,Yes,3,Craven,NC,River,45,Male,3,1,No
202,18-May-18,4,1547,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,BLUEFISH,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),2.5,2,No,0,Carteret,NC,Open water,47,Male,2,1,"Yes, alive"
203,18-May-18,4,1548,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,BLUEFISH,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),2.5,2,No,0,Carteret,NC,Open water,16,Male,2,1,"Yes, alive"
204,17-May-19,4,1459,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,NORTHERN PUFFER,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4,3,No,0,Carteret,NC,Open water,71,Male,2,1,No
205,17-May-19,4,1459,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,NORTHERN PUFFER,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4,3,No,0,Carteret,NC,Open water,74,Male,2,1,No
206,17-May-19,4,1431,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5,4,No,0,Carteret,NC,Open water,23,Male,3,1,No
207,17-May-19,4,1617,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC MENHADEN,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5,2.5,No,0,Carteret,NC,Open water,25,Male,2,1,"Yes, alive"
208,17-May-19,4,1618,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC MENHADEN,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5,2.5,No,0,Carteret,NC,Open water,24,Male,2,1,"Yes, alive"
209,17-May-19,4,1516,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),7,6,No,0,Carteret,NC,Open water,48,Male,1,1,"Yes, alive"
210,17-May-19,4,1507,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,BLUEFISH,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6,4.5,No,0,Carteret,NC,Open water,14,Male,3,1,No
211,17-May-19,4,1508,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,BLUEFISH,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6,4.5,No,0,Carteret,NC,Open water,14,Male,3,1,No
212,17-May-19,4,1337,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC BONITO,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5,3,Yes,3,Carteret,NC,Open water,50,Male,3,3,"Yes, alive"
213,17-May-19,4,1429,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,LEFTEYE FLOUNDER GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6,4,Yes,3,Carteret,NC,Open water,48,Male,1,1,No
214,17-May-19,4,1527,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5,4,Yes,24,Carteret,NC,Open water,69,Male,2,2,No
215,17-May-19,4,1619,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.5,4,No,0,Carteret,NC,Open water,48,Male,4,1,No
216,17-May-19,4,1621,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.5,4,No,0,Carteret,NC,Open water,19,Female,4,1,No
217,17-May-19,4,1621,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),6.5,4,No,0,Carteret,NC,Open water,12,Male,4,1,No
218,18-May-18,4,1514,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,BLUEFISH,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4,3,Yes,1,Carteret,NC,Open water,55,Male,2,1,No
219,19-May-20,3,1126,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,ATLANTIC BONITO,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),4,3.5,No,0,New Hanover,NC,Open water,32,Male,2,1,No
220,19-May-20,3,1218,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,ATLANTIC BONITO,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),5,4.5,Yes,3,New Hanover,NC,Open water,39,Male,2,2,No
221,19-May-20,3,1544,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,KINGFISH GENUS,Private/Rental boat,Ocean <= 3 mi (all but WFL),<= 3 miles (all but WFL),3,2.5,Yes,20,Carteret,NC,Open water,56,Male,2,2,No
222,18-May-18,4,1545,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,WAHOO,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),7,4,Yes,8,Carteret,NC,Open water,35,Male,2,2,"Yes, alive"
223,17-May-19,4,1627,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,BLUEFISH,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),8,6,Yes,9,Carteret,NC,Open water,51,Male,2,2,"Yes, alive"
224,18-May-18,4,1400,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,BLUEFISH,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5,3,No,0,New Hanover,NC,Open water,76,Male,3,1,No
225,18-May-18,4,1050,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,SPANISH MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),6,4,Yes,3,New Hanover,NC,Open water,34,Male,3,3,No
226,17-May-19,4,1252,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),6.5,4,Yes,1,Carteret,NC,Open water,55,Male,2,1,No
227,17-May-19,4,1254,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,SPANISH MACKEREL,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),6.5,4,Yes,3,Carteret,NC,Open water,35,Male,2,1,No
228,17-May-19,4,1520,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,DOLPHIN,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9.5,6.5,No,0,Carteret,NC,Open water,33,Male,2,1,No
229,18-May-18,4,1521,March/April,South Atlantic (NC; SC; GA; EFL),Weekend,KINGFISH GENUS,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),9,5,Yes,23,Carteret,NC,Open water,45,Male,2,2,No
230,19-May-20,3,1416,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,BLACK SEA BASS,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),6.5,5,Yes,37,Carteret,NC,Open water,42,Male,4,4,No
231,19-May-20,3,1440,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,BLACK SEA BASS,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),4,3,Yes,10,Carteret,NC,Open water,37,Male,4,4,"Yes, alive"
232,19-May-20,3,1121,March/April,South Atlantic (NC; SC; GA; EFL),Weekday,ATLANTIC BONITO,Private/Rental boat,Ocean > 3 mi (all but WFL),> 3 miles (all but in WFL),5,3.5,Yes,12,Carteret,NC,Open water,20,Male,3,3,"Yes, alive"
